Property Type,Property Use,Land Use,Beds,Baths,Rooms Count,Units Count,Stories,Building Size (sqft),Lot Size (sqft),Year Built,Years Owned,Pool,Pool Area,Garage,Basement,Deck,Deck Area,Patio,Patio Area,Air Conditioning,Roof Construction,Roof Material,Estimated Value,Assessed Value,Assessed Land Value,Assessed Improvement Value,Price Per Sqft,Last Sale Date,Last Sale Amount,Last Sale Arms Length,Prior Sale Amount,Recording Date,Document Type,Last Update Date,Cash Buyer,Investor Buyer,Flood Zone
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,1270.0,3276,1926.0,13.0,No,0,No,No,No,0,No,0,No,,,1072000,263741,204902,58839,0,2011-11-21,0,No,,2011-11-21,Intrafamily Transfer,2025-07-16 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.5,857.0,4982,1937.0,12.0,No,0,No,No,No,0,No,0,No,,,690000,305114,91534,213580,0,2012-11-29,0,No,,2012-11-29,Intrafamily Transfer,2025-07-23 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,1.0,1024.0,4935,1944.0,2.0,No,0,No,No,No,0,No,0,No,,,472000,54323,23556,30767,0,2023-05-22,0,No,0.0,2023-05-22,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,Yes,Yes
SFR,Single Family Residence,Residential,2.0,1.0,4,0,1.0,672.0,7605,1920.0,,No,0,No,No,No,0,No,0,No,,,412000,47850,19140,28710,0,1965-07-16,0,No,,1965-07-16,Grant Deed,2025-07-23 00:00:00 UTC,Yes,Yes,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,1.5,1373.0,6500,1959.0,25.0,No,0,No,No,No,0,No,0,No,,,687000,248614,74584,174030,120,1999-10-14,165000,Yes,0.0,1999-10-14,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,2.0,5,0,1.0,1200.0,5011,1977.0,21.0,No,0,No,No,No,0,No,0,No,,,1025000,369156,113007,256149,0,2004-05-28,0,No,245000.0,2004-05-28,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,7,2,1.5,1728.0,3640,1925.0,2.0,No,0,No,No,No,0,No,0,No,,,905000,890000,267000,623000,515,2023-07-31,890000,Yes,0.0,2023-07-31,Grant Deed,2025-07-16 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,1.0,1.0,4,0,1.0,684.0,1200,1910.0,5.0,No,0,No,No,No,0,No,0,No,,,642000,355501,106650,248851,0,2020-07-16,0,No,335000.0,2020-07-16,Quit Claim Deed,2025-07-23 00:00:00 UTC,No,Yes,Yes
SFR,Single Family Residence,Residential,2.0,2.0,5,0,2.0,1304.0,3340,1897.0,21.0,No,0,No,No,No,0,No,0,No,,,706000,539875,137990,401885,253,2003-08-15,330000,Yes,0.0,2003-08-15,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,4,0,1.0,830.0,3500,1916.0,3.0,No,0,No,No,No,0,No,0,No,,,1508580,1508580,452574,1056006,1747,2022-03-03,1450000,Yes,0.0,2022-03-03,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,2.0,1614.0,5400,1920.0,13.0,No,0,No,No,No,0,No,0,No,,,546000,155972,46791,109181,23,2011-12-29,37000,No,125000.0,2011-12-29,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,2.0,5,0,1.0,1080.0,3800,1925.0,16.0,No,0,No,No,No,0,No,0,No,,,513000,296670,89001,207669,218,2009-01-14,235000,Yes,359100.0,2009-01-14,Grant Deed,2025-07-25 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,1.0,1188.0,3116,1921.0,15.0,No,0,No,No,No,0,No,0,No,,,795000,411264,123379,287885,274,2009-11-24,325000,Yes,0.0,2009-11-24,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,1.5,1428.0,4128,1924.0,7.0,No,0,No,No,No,0,No,0,No,,,1563930,1563930,469179,1094751,0,2018-05-08,0,No,1402000.0,2018-05-08,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,1.0,1363.0,4326,1921.0,4.0,No,0,No,No,No,0,No,0,No,,,532000,406064,121819,284245,0,2021-01-04,0,No,0.0,2021-01-04,Grant Deed,2025-07-16 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,3.0,7,0,1.5,1503.0,2975,1927.0,14.0,No,0,No,No,No,0,No,0,No,,,456000,133479,31399,102080,20,2010-10-01,30000,Yes,100303.0,2010-10-01,Grant Deed,2025-07-16 00:00:00 UTC,Yes,Yes,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,720.0,2394,1925.0,4.0,No,0,No,No,No,0,No,0,No,,,664310,664310,199293,465017,869,2020-08-14,626000,Yes,169500.0,2020-08-14,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,3.0,8,0,1.5,2795.0,4832,1955.0,19.0,No,0,No,No,No,0,No,0,No,,,1325000,977958,293387,684571,261,2005-12-23,730000,Yes,,2005-12-23,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,981.0,3150,1926.0,11.0,No,0,No,No,No,0,No,0,No,,,433000,135450,40635,94815,0,2013-08-05,0,No,70000.0,2013-08-05,Intrafamily Transfer,2025-07-23 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,1.0,1.0,3,0,1.0,632.0,4600,1912.0,3.0,No,0,No,No,No,0,No,0,No,,,540000,31007,17787,13220,0,2021-10-11,0,No,0.0,2021-10-11,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,Yes,Yes
SFR,Single Family Residence,Residential,5.0,3.0,9,0,2.0,2429.0,7500,1958.0,0.0,No,0,No,No,No,0,No,0,No,,,993000,789180,236754,552426,412,2025-04-16,1000000,Yes,0.0,2025-04-16,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,6,0,1.0,1017.0,4056,1943.0,3.0,No,0,No,No,No,0,No,0,No,,,556613,556613,166984,389629,526,2022-04-29,535000,No,535000.0,2022-04-29,Intrafamily Transfer,2025-07-16 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,8,0,1.5,1735.0,3800,1931.0,,No,0,No,No,No,0,No,0,No,,,616000,130097,36734,93363,0,2003-08-06,0,No,,2003-08-14,Correction Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,1.0,1.0,3,0,1.0,640.0,9196,1930.0,2.0,No,0,No,No,No,0,No,0,No,,,728000,504594,296514,208080,0,2019-02-11,0,No,0.0,2023-02-21,Correction Deed,2025-07-23 00:00:00 UTC,Yes,Yes,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,2.0,910.0,2875,1903.0,14.0,No,0,No,No,No,0,No,0,No,,,551000,105502,31650,73852,92,2011-03-21,84000,Yes,399325.0,2011-03-21,Grant Deed,2025-07-23 00:00:00 UTC,Yes,Yes,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,1084.0,7104,1939.0,0.0,No,0,No,No,No,0,No,0,No,,,929000,799871,239961,559910,886,2024-11-26,960000,Yes,609000.0,2024-11-26,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,1066.0,3150,1938.0,24.0,No,0,No,No,No,0,No,0,No,,,533000,197873,59443,138430,114,1995-10-30,121500,No,121500.0,2001-03-15,Correction Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.5,1074.0,4400,1940.0,4.0,No,0,No,No,No,0,No,0,No,,,822430,822430,246729,575701,722,2021-04-26,775000,Yes,0.0,2021-04-26,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,4.0,3.0,10,0,2.0,4109.0,131501,1992.0,23.0,No,0,No,No,No,0,No,0,No,,,2699000,1810300,579296,1231004,329,2002-06-28,1350000,Yes,,2002-06-28,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.5,1056.0,10120,1922.0,3.0,No,0,No,No,No,0,No,0,No,,,967137,967137,290141,676996,0,2021-09-29,0,No,850000.0,2021-09-29,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,7,0,1.0,1590.0,3264,1934.0,17.0,No,0,No,No,No,0,No,0,No,,,1078000,965760,289728,676032,0,2007-08-29,0,Yes,0.0,2007-08-29,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,4.0,2.0,7,0,1.5,1784.0,4104,1935.0,21.0,No,0,No,No,No,0,No,0,No,,,775000,496919,147189,349730,0,2003-11-26,0,Yes,0.0,2003-11-26,Grant Deed,2025-07-23 00:00:00 UTC,No,Yes,Yes
SFR,Single Family Residence,Residential,3.0,2.0,5,0,1.0,902.0,3570,1907.0,3.0,No,0,No,No,No,0,No,0,No,,,751000,751000,225300,525700,843,2022-04-20,760000,Yes,720000.0,2022-04-20,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,981.0,3150,1926.0,22.0,No,0,No,No,No,0,No,0,No,,,472000,350692,105207,245485,252,2003-01-13,247000,Yes,126500.0,2003-01-13,Grant Deed,2025-07-16 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,4.0,4.0,6,0,2.0,2104.0,3080,1913.0,4.0,No,0,No,No,No,0,No,0,No,,,1559000,1078777,284046,794731,0,2020-09-08,0,No,0.0,2020-09-08,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,5,0,1.0,1442.0,14980,1955.0,5.0,No,0,No,No,No,0,No,0,No,,,963568,963568,289070,674498,630,2020-07-27,908000,Yes,0.0,2020-07-27,Grant Deed,2025-07-23 00:00:00 UTC,Yes,Yes,Yes
SFR,Single Family Residence,Residential,2.0,2.0,5,0,1.0,944.0,3182,1952.0,27.0,No,0,No,No,No,0,No,0,No,,,584000,196431,46912,149519,0,1998-04-13,0,No,,1998-04-13,Gift Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.5,1624.0,4040,1930.0,1.0,No,0,No,No,No,0,No,0,No,,,640000,640000,192000,448000,394,2023-11-02,640000,Yes,0.0,2023-11-02,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,6,0,1.0,1712.0,4160,1912.0,10.0,No,0,No,No,No,0,No,0,No,,,1138000,64419,36536,27883,0,2014-10-29,0,No,0.0,2014-10-29,Intrafamily Transfer,2025-07-16 00:00:00 UTC,Yes,Yes,Yes
SFR,Single Family Residence,Residential,2.0,2.0,10,0,1.0,2125.0,5040,1946.0,1.0,No,0,No,No,No,0,No,0,No,,,1311000,904277,271283,632994,504,2024-02-08,1070000,Yes,0.0,2024-02-08,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,6,0,1.0,1339.0,5000,1949.0,5.0,No,0,No,No,No,0,No,0,No,,,552000,201931,60579,141352,0,2020-05-27,0,No,129000.0,2020-05-27,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,2.0,2258.0,5200,1912.0,1.0,No,0,No,No,No,0,No,0,No,,,1273440,1273440,382032,891408,0,2024-01-18,0,No,1200000.0,2024-01-18,Intrafamily Transfer,2025-07-23 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,1243.0,6250,1922.0,0.0,No,0,No,No,No,0,No,0,No,,,1249000,495117,148535,346582,964,2024-10-28,1198000,Yes,0.0,2024-10-28,Grant Deed,2025-07-21 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,8,0,2.0,1777.0,3465,1904.0,6.0,No,0,No,No,No,0,No,0,No,,,643000,125932,77227,48705,0,2019-01-10,0,No,,2019-01-10,Intrafamily Transfer,2025-07-23 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,1.0,1.0,3,0,1.0,704.0,2250,1926.0,10.0,No,0,No,No,No,0,No,0,No,,,495677,495677,148703,346974,0,2015-07-06,0,No,141000.0,2015-07-06,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,2.0,6,0,1.5,1363.0,6050,1925.0,9.0,No,0,No,No,No,0,No,0,No,,,1096000,795961,238788,557173,0,2016-07-12,0,No,630500.0,2016-07-12,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,1.0,1.0,4,0,1.0,1142.0,6250,1918.0,19.0,No,0,No,No,No,0,No,0,No,,,1299000,891811,267543,624268,595,2006-07-28,679000,Yes,,2006-07-28,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,914.0,3465,1918.0,20.0,No,0,No,No,No,0,No,0,No,,,517000,298192,89501,208691,105,2004-12-08,96000,Yes,0.0,2004-12-08,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,1061.0,1800,1924.0,27.0,No,0,No,No,No,0,No,0,No,,,1016000,51919,29565,22354,0,1997-10-21,0,No,,1997-10-21,Gift Deed,2025-07-23 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,1.0,1028.0,4360,1923.0,6.0,No,0,No,No,No,0,No,0,No,,,536000,198590,60270,138320,0,2018-10-02,0,No,132000.0,2018-10-02,Intrafamily Transfer,2025-07-16 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,4.0,1.0,6,0,1.0,1426.0,4760,1928.0,0.0,No,0,No,No,No,0,No,0,No,,,536000,132554,39766,92788,379,2025-04-11,540000,No,540000.0,2025-04-11,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,1.0,1490.0,4950,1900.0,4.0,No,0,No,No,No,0,No,0,No,,,721615,721615,216484,505131,456,2020-12-17,680000,Yes,0.0,2020-12-17,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,1.0,1392.0,6600,1921.0,1.0,No,0,No,No,No,0,No,0,No,,,989000,726533,217960,508573,715,2024-07-29,995000,Yes,0.0,2024-07-29,Grant Deed,2025-07-16 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,4,0,1.0,960.0,3960,1924.0,21.0,No,0,No,No,No,0,No,0,No,,,442000,375589,111646,263943,0,2003-11-18,0,No,264000.0,2003-11-18,Intrafamily Transfer,2025-07-16 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,934.0,5000,1945.0,0.0,No,0,No,No,No,0,No,0,No,,,313000,93825,33777,60048,334,2024-10-24,312000,Yes,0.0,2024-10-24,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,4.0,3.0,9,0,2.0,3244.0,5845,2005.0,9.0,No,0,No,No,No,0,No,0,No,,,1614000,1296344,388903,907441,344,2016-02-19,1117000,Yes,0.0,2016-02-19,Grant Deed,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,4.0,1.0,7,0,1.5,1480.0,5197,1900.0,16.0,No,0,No,No,No,0,No,0,No,,,520000,104781,31434,73347,56,2009-05-07,83000,Yes,220500.0,2009-05-07,Grant Deed,2025-07-23 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,4.0,3.0,8,0,2.5,3688.0,9450,2010.0,12.0,No,0,No,No,No,0,No,0,No,,,2360000,1772201,531283,1240918,0,2012-09-19,0,No,1411000.0,2012-09-19,Intrafamily Transfer,2025-07-23 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,5.0,2.0,7,0,1.0,1960.0,16390,1958.0,4.0,No,0,No,No,No,0,No,0,No,,,1348000,113455,41584,71871,0,2020-11-12,0,No,0.0,2020-11-12,Intrafamily Transfer,2025-07-23 00:00:00 UTC,Yes,No,Yes
SFR,Single Family Residence,Residential,3.0,1.0,6,0,1.0,1176.0,3762,1923.0,12.0,No,0,No,No,No,0,No,0,No,,,386000,138740,41622,97118,0,2012-10-31,0,No,110000.0,2012-10-31,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,835.0,4320,1941.0,31.0,No,0,No,No,No,0,No,0,No,,,421000,126637,37991,88646,91,1994-06-30,76000,Yes,0.0,1994-06-30,Individual Deed,2025-07-16 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,2.0,1.0,5,0,1.0,1217.0,2975,1923.0,12.0,Yes,0,No,No,No,0,No,0,No,,,1381000,867104,257236,609868,0,2012-12-04,0,No,678000.0,2012-12-04,Intrafamily Transfer,2025-07-23 00:00:00 UTC,No,No,Yes
SFR,Single Family Residence,Residential,3.0,2.0,7,0,1.5,2036.0,5000,1925.0,1.0,No,0,No,No,No,0,No,0,No,,,914000,483000,144900,338100,237,2023-12-08,483000,Yes,0.0,2023-12-08,Grant Deed,2025-07-23 00:00:00 UTC,Yes,Yes,Yes
